MilliSecond,ECG
725,-35.282112240552394
726,-35.3418138752086
727,-35.1536634717511
728,-34.7570621593093
729,-34.2128418036164
730,-33.5906398132117
731,-32.9550172151394
732,-32.3523955166174
733,-31.8006543198244
734,-31.283412802736603
735,-30.750253276845797
736,-30.122907609802
737,-29.3062694163682
738,-28.201929860184897
739,-26.721954806077104
740,-24.801024311870197
741,-22.4044044185503
742,-19.5293546462672
743,-16.199775161247498
744,-12.455856952613402
745,-8.34134572582798
746,-3.8919689775311803
747,0.871908589022496
748,5.94740436824532
749,11.345797019344001
750,17.0837712934594
751,23.1704970909518
752,29.5925256067148
753,36.2986560889599
754,43.187594344420205
755,50.1015899117715
756,56.8285006257202
757,63.1128041040897
758,68.6742233680029
759,73.2316464750238
760,76.52932975238541
761,78.36205447758721
762,78.59563560592551
763,77.1794389208731
764,74.1489942520752
765,69.6177298848443
766,63.757867885653
767,56.774020147998705
768,48.8761480012572
769,40.257469376490896
770,31.080332746679698
771,21.4718159667909
772,11.528925272857599
773,1.33067400191885
774,-9.04676310379
775,-19.515443451439303
776,-29.9646586193053
777,-40.255500463692
778,-50.221615227766506
779,-59.6760032690825
780,-68.42319436125811
781,-76.2753530950388
782,-83.0703981922525
783,-88.6892504635277
784,-93.06825391841521
785,-96.20404008046971
786,-98.15059437238442
787,-99.0096484715098
788,-98.91625190508779
789,-98.02251579747549
790,-96.48287947395599
791,-94.44279079322399
792,-92.03148837164709
793,-89.3594230542076
794,-86.5199156858132
795,-83.5935518126612
796,-80.6535945660626
797,-77.77079243574279
798,-75.01620789063371
799,-72.46085695535909
800,-70.1717498561031
801,-68.20544211000221
802,-66.6007709980317
803,-65.37246623643021
804,-64.5075852473769
805,-63.966033887619
806,-63.685029167202394
807,-63.586594286154394
808,-63.586963851875495
809,-63.6069550023403
810,-63.582606448512294
811,-63.4749024027185
812,-63.2765012935704
813,-63.0131197049577
814,-62.7383824845174
815,-62.5233070211316
816,-62.4434735557088
817,-62.5663537915084
818,-62.9395875641558
819,-63.5816457795459
820,-64.47729968045749
821,-65.5786741166276
822,-66.81126490867929
823,-68.0842590910031
824,-69.30357004247679
825,-70.3853000798413
826,-71.2675865082008
827,-71.9186154663689
828,-72.3390412269064
829,-72.55861053926809
830,-72.6280312227157
831,-72.60780862341491
832,-72.5565470809636
833,-72.52096186510109
834,-72.5287306615503
835,-72.5858060811745
836,-72.6792732770232
837,-72.78390699558959
838,-72.8702049420442
839,-72.91320602400559
840,-72.90092797870741
841,-72.8398961020689
842,-72.7553797509565
843,-72.686168463913
844,-72.67593452489679
845,-72.76337337817971
846,-72.9727489871159
847,-73.3064773282283
848,-73.7413185079934
849,-74.22921473448041
850,-74.70264362671669
851,-75.0834271191943
852,-75.2942782236457
853,-75.27206042515921
854,-74.9800556811035
855,-74.416439711882
856,-73.6174093397385
857,-72.6537646594111
858,-71.6208221545894
859,-70.62396987786809
860,-69.7631053219311
861,-69.1185457621937
862,-68.74076741331329
863,-68.6456337753752
864,-68.8153710928391
865,-69.2047910228912
866,-69.7515816936861
867,-70.38872238390701
868,-71.0568580612398
869,-71.71431638410509
870,-72.3428406694948
871,-72.9479706849452
872,-73.55369516287371
873,-74.1925699362214
874,-74.89415150030621
875,-75.6749052860741
876,-76.5317129387022
877,-77.4395205797657
878,-78.35321338066521
879,-79.2135875850129
880,-79.9562762456665
881,-80.5224212156886
882,-80.870049086514
883,-80.9836642145863
884,-80.8787531782762
885,-80.5996208478791
886,-80.21157755426731
887,-79.789820865974
888,-79.4070114155513
889,-79.12129090930921
890,-78.96681276069741
891,-78.9484735442434
892,-79.0419227305765
893,-79.19924363151179
894,-79.3592951564647
895,-79.4606932271699
896,-79.4553460674974
897,-79.3202180308626
898,-79.0644219208471
899,-78.7289502487361
900,-78.3786347792293
901,-78.0891612723808
902,-77.9324978948007
903,-77.9628055299318
904,-78.2053816800794
905,-78.6515298101031
906,-79.2603629805781
907,-79.966593688684
908,-80.6924410877682
909,-81.3614161109763
910,-81.9117597838313
911,-82.3071489080562
912,-82.54210655423459
913,-82.64064340904909
914,-82.6487765418228
915,-82.6229754638071
916,-82.6167993550271
917,-82.6682166478527
918,-82.7904207861366
919,-82.96817529153991
920,-83.1599929710242
921,-83.3047302759828
922,-83.3308093510909
923,-83.1675012961391
924,-82.7574766653906
925,-82.0679112477787
926,-81.0974988146286
927,-79.8782107354727
928,-78.4714836636031
929,-76.9594355868962
930,-75.4323946088653
931,-73.9747192945206
932,-72.65207757386271
933,-71.5030385417808
934,-70.53617603731391
935,-69.73287610002579
936,-69.0551968671939
937,-68.4571230973156
938,-67.897101004768
939,-67.3493494007207
940,-66.8116777288424
941,-66.3084018743025
942,-65.8868417841322
943,-65.6068930578349
944,-65.526173510541
945,-65.68466953876579
946,-66.0921716520961
947,-66.7206915573165
948,-67.5029708541006
949,-68.3375172362785
950,-69.099612206242
951,-69.6564169976018
952,-69.8840111047543
953,-69.68476581524779
954,-69.00320402380879
955,-67.8370279232527
956,-66.2397857356809
957,-64.31398116589119
958,-62.196238156908294
959,-60.0378324798853
960,-57.9841804127796
961,-56.156297853357
962,-54.636930090544006
963,-53.46344194805489
964,-52.627846169531495
965,-52.0832836062559
966,-51.7564822540726
967,-51.564570467513505
968,-51.432495039379305
969,-51.3073067102073
970,-51.1669249141596
971,-51.0218470652499
972,-50.909430317316506
973,-50.882173110626795
974,-50.992910242400704
975,-51.28037668730389
976,-51.758195543927705
977,-52.4093234266061
978,-53.186578148458004
979,-54.018711275293796
980,-54.821123902725
981,-55.50987276339271
982,-56.0163513318817
983,-56.2993906304896
984,-56.352225028761
985,-56.2026946045862
986,-55.9064530734272
987,-55.5346669679075
988,-55.1586976201716
989,-54.8347984693437
990,-54.591780120824296
991,-54.423974291561095
992,-54.29098123959471
993,-54.12428792109771
994,-53.839207519049104
995,-53.3496654569449
996,-52.5836952010573
997,-51.498067332916
998,-50.0898990469664
999,-48.4018588937543
1000,-46.5184921849477
1001,-44.554812461553404
1002,-42.6400122867171
1003,-40.898472126097204
1004,-39.43118773601871
1005,-38.3016205659637
1006,-37.528405988925
1007,-37.085321977795
1008,-36.9080154254962
1009,-36.9065572691184
1010,-36.9817450091991
1011,-37.0423031226155
1012,-37.0203028138326
1013,-36.8817942127889
1014,-36.630176221399296
1015,-36.302025879942
1016,-35.956902482058
1017,-35.6637208515467
1018,-35.486740049894294
1019,-35.473563382624
1020,-35.6469115393866
1021,-36.0015503838754
1022,-36.506745521579
1023,-37.113530235083104
1024,-37.765544017348
1025,-38.411581246892204
1026,-39.017119694593
1027,-39.572092618585
1028,-40.0931871723656
1029,-40.6201216626127
1030,-41.2066810922347
1031,-41.908781254740504
1032,-42.7724542709711
1033,-43.82408692873239
1034,-45.0642963286341
1035,-46.465971904389804
1036,-47.9768036318333
1037,-49.5265689577254
1038,-51.03836241197129
1039,-52.441694838432795
1040,-53.684997337240894
1041,-54.7449773585654
1042,-55.6303320667366
1043,-56.3784891322007
1044,-57.046084460085204
1045,-57.6952907297332
1046,-58.379206450839796
1047,-59.1302273019814
1048,-59.9538941383039
1049,-60.828339893601
1050,-61.7084504494874
1051,-62.53380670725571
1052,-63.2394225415733
1053,-63.7677522210938
1054,-64.07980720833939
1055,-64.1635326636215
1056,-64.0379712080639
1057,-63.751789623502205
1058,-63.3761451093128
1059,-62.9939092511686
1060,-62.6876406388155
1061,-62.5281240465238
1062,-62.565134453856004
1063,-62.8212994334344
1064,-63.28923975843921
1065,-63.932839362437804
1066,-64.6935314771854
1067,-65.5012438868275
1068,-66.28815503701071
1069,-67.0019087365708
1070,-67.6144536384559
1071,-68.1242534650869
1072,-68.55214191381489
1073,-68.9325034326239
1074,-69.3019943251738
1075,-69.6884020904936
1076,-70.1018387274225
1077,-70.5296752023928
1078,-70.9360856093972
1079,-71.2666166341392
1080,-71.45750582345859
1081,-71.44797602004842
1082,-71.1924659214551
1083,-70.67039164554171
1084,-69.8922138795051
1085,-68.9007951541298
1086,-67.7672346479617
1087,-66.5813679440666
1088,-65.43868323972809
1089,-64.42658141909621
1090,-63.61258124937739
1091,-63.035802657870995
1092,-62.7026053288851
1093,-62.5874531559398
1094,-62.6393950618422
1095,-62.7932326269179
1096,-62.983516393409396
1097,-63.1586509001295
1098,-63.291829893825295
1099,-63.3861461870943
1100,-63.472470079358594
1101,-63.600492933654095
1102,-63.8255368199198
1103,-64.1947476784439
1104,-64.7356439624491
1105,-65.4488839408418
1106,-66.30617917600739
1107,-67.2532748349968
1108,-68.21731253678131
1109,-69.1176822974539
1110,-69.87861346410729
1111,-70.4408052755475
1112,-70.77003081546809
1113,-70.8619064098507
1114,-70.74198894034271
1115,-70.4602485709161
1116,-70.08036679720321
1117,-69.6664374459119
1118,-69.2709097873008
1119,-68.92649388597421
1120,-68.6421260391307
1121,-68.40255591411139
1122,-68.17210309599979
1123,-67.9024404560992
1124,-67.5431675597433
1125,-67.0534726828987
1126,-66.4119864055019
1127,-65.6221581669051
1128,-64.7130199759754
1129,-63.735571896047496
1130,-62.75411583562389
1131,-61.83383526469971
1132,-61.0281393179398
1133,-60.3691290963284
1134,-59.862880448780295
1135,-59.4893455702522
1136,-59.206227025459604
1137,-58.956687662125205
1138,-58.6803068273452
1139,-58.325512245568895
1140,-57.8610818559191
1141,-57.2842193607689
1142,-56.6230027785391
1143,-55.9322499683585
1144,-55.2838856214958
1145,-54.754061123726395
1146,-54.4090194036412
1147,-54.292011632256205
1148,-54.4143031571757
1149,-54.752135257679996
1150,-55.2496302741679
1151,-55.8271097500369
1152,-56.393694099464
1153,-56.8619622652691
1154,-57.1623031496069
1155,-57.2545863791934
1156,-57.1345194176834
1157,-56.8328221429124
1158,-56.4073845765406
1159,-55.9306089719967
1160,-55.47490420518121
1161,-55.0991233807331
1162,-54.8382559339316
1163,-54.6979822129251
1164,-54.6548476968774
1165,-54.6618099748889
1166,-54.6582268628708
1167,-54.582902308138294
1168,-54.387784270055796
1169,-54.0491905234039
1170,-53.5739819787782
1171,-52.999192929176395
1172,-52.3851895348785
1173,-51.804469210294
1174,-51.3292244373101
1175,-51.0203008006188
1176,-50.91914065886021
1177,-51.0431188983348
1178,-51.3839813022641
1179,-51.909364341472596
1180,-52.5678051475302
1181,-53.29719997542271
1182,-54.0354941030046
1183,-54.7315200751245
1184,-55.353501858071496
1185,-55.8929695643742
1186,-56.3630849603701
1187,-56.7919485071548
1188,-57.2127116502888
1189,-57.65293972732161
1190,-58.1256648887274
1191,-58.6243349731703
1192,-59.122842473586395
1193,-59.5801629263101
1194,-59.948435558534605
1195,-60.1834955595591
1196,-60.256315649267904
1197,-60.1626915976844
1198,-59.928168786559105
1199,-59.6061362784021
1200,-59.2692166556094
1201,-58.9962042052884
1202,-58.8575008326711
1203,-58.9020719987652
1204,-59.1485555425579
1205,-59.5818237498202
1206,-60.154897222305
1207,-60.7957496299477
1208,-61.4186598289034
1209,-61.9386792009986
1210,-62.2862806716139
1211,-62.419254760159205
1212,-62.3296984459826
1213,-62.044789078197006
1214,-61.6214327700982
1215,-61.1357140265277
1216,-60.66851771952
1217,-60.290109539479104
1218,-60.0472539521325
1219,-59.955422754996995
1220,-59.9966781716707
1221,-60.122733053310206
1222,-60.263288985976494
1223,-60.3396288256445
1224,-60.2812295084309
1225,-60.0411738841935
1226,-59.60668948050079
1227,-59.0029513127538
1228,-58.289364259977894
1229,-57.548614572876396
1230,-56.870736898476494
1231,-56.3361730632378
1232,-56.001869950644
1233,-55.8929572195229
1234,-56.000496296433106
1235,-56.2847111231777
1236,-56.683390668722
1237,-57.1247901182933
1238,-57.5423875130296
1239,-57.8878257261986
1240,-58.1398810518881
1241,-58.308795918739605
1242,-58.435201705234206
1243,-58.58274105673579
1244,-58.8251408864744
1245,-59.2309363387408
1246,-59.8492741222435
1247,-60.6988723355526
1248,-61.7616777983148
1249,-62.982318749055096
1250,-64.2736956704825
1251,-65.5283782205015
1252,-66.634155838999
1253,-67.4908355263869
1254,-68.0256251104352
1255,-68.2048250550974
1256,-68.0389603623498
1257,-67.57947625186989
1258,-66.90826367846469
1259,-66.12282979502379
1260,-65.3197326852392
1261,-64.5794397097507
1262,-63.955449764542706
1263,-63.4687013308239
1264,-63.107680573108205
1265,-62.834921204933394
1266,-62.59902847409511
1267,-62.348914296289394
1268,-62.0466275980175
1269,-61.6766813375825
1270,-61.250880847104796
1271,-60.8073928054609
1272,-60.40276296747021
1273,-60.0982760616016
1274,-59.944985372849295
1275,-59.9710956277654
1276,-60.173637951728296
1277,-60.5159230918921
1278,-60.9314968598856
1279,-61.3341631148783
1280,-61.63231652526521
1281,-61.7444925842037
1282,-61.613208160396006
1283,-61.2150322102266
1284,-60.5651173994197
1285,-59.715181792062594
1286,-58.7454814012021
1287,-57.752309405547294
1288,-56.8327637507005
1289,-56.0693044819704
1290,-55.5174196318808
1291,-55.1987771546756
1292,-55.1001955887259
1293,-55.1779274061105
1294,-55.366869968761904
1295,-55.5933170275239
1296,-55.7886113263721
1297,-55.9005902668532
1298,-55.9003502436049
1299,-55.78391294294029
1300,-55.569068974487
1301,-55.2872462618443
1302,-54.9719824018707
1303,-54.6473213644722
1304,-54.3188933993715
1305,-53.969409549009896
1306,-53.55952449892771
1307,-53.0338497904199
1308,-52.33104609864451
1309,-51.39654198258221
1310,-50.1952348826935
1311,-48.72096264941089
1312,-47.00126749226
1313,-45.0969781585491
1314,-43.095697221586796
1315,-41.0994392858129
1316,-39.208791049663404
1317,-37.5070656962494
1318,-36.0476065616781
1319,-34.8462175298328
1320,-33.8797745675479
1321,-33.0911587751561
1322,-32.3997389723545
1323,-31.7159531868774
1324,-30.957368275279396
1325,-30.0628089994448
1326,-29.0016190309871
1327,-27.7762898648721
1328,-26.418415288282198
1329,-24.979567547385603
1330,-23.5195356298541
1331,-22.0945019193709
1332,-20.747323836906602
1333,-19.5013718133282
1334,-18.3586711549547
1335,-17.302718322427598
1336,-16.3056478910553
1337,-15.3380102850879
1338,-14.3790340396099
1339,-13.4258867536219
1340,-12.5000392672137
1341,-11.648417345792
1342,-10.9385143412783
